category,n_pkts_dropped,n_bits_dropped,n_pkts_bypassed,n_rx_bits,n_rx_pkts,n_tx_bits,n_tx_pkts,n_rx_offload_bits,n_rx_offload_pkts,n_tx_offload_bits,n_tx_offload_pkts
InboundTrafficMetrics,0,0,0,4136,3,4136,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,6584,5,6584,5,0,0,0,0
InboundTrafficMetrics,0,0,0,3848,3,3848,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,4744,5,4744,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7976,4,7976,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4744,5,4744,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7400,4,7400,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,20560,9,20560,9,0,0,0,0
InboundTrafficMetrics,0,0,0,29344,8,29344,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,20560,9,20560,9,0,0,0,0
InboundTrafficMetrics,0,0,0,29056,8,29056,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,7336,4,7336,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9576,5,9576,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,7336,4,7336,4,0,0,0,0
InboundTrafficMetrics,0,0,0,8992,4,8992,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,11704,6,11704,6,0,0,0,0
InboundTrafficMetrics,0,0,0,22992,6,22992,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,11704,6,11704,6,0,0,0,0
InboundTrafficMetrics,0,0,0,22704,6,22704,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,5768,3,5768,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4568,3,4568,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,5768,3,5768,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4280,3,4280,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,4472,4,4472,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9952,5,9952,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,4472,4,4472,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9368,5,9368,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,6184,6,6184,6,0,0,0,0
InboundTrafficMetrics,0,0,0,13832,6,13832,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,6184,6,6184,6,0,0,0,0
InboundTrafficMetrics,0,0,0,13424,5,13424,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,6480,3,6480,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4408,3,4408,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,6480,3,6480,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3824,3,3824,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2480,3,2480,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3328,3,3328,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2480,3,2480,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3040,3,3040,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,13728,5,13728,5,0,0,0,0
InboundTrafficMetrics,0,0,0,14664,5,14664,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,13728,5,13728,5,0,0,0,0
InboundTrafficMetrics,0,0,0,14088,4,14088,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,1968,2,1968,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2264,2,2264,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1968,2,1968,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1968,2,1968,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,38376,8,38376,8,0,0,0,0
InboundTrafficMetrics,0,0,0,12208,10,12208,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,38376,8,38376,8,0,0,0,0
InboundTrafficMetrics,0,0,0,11920,10,11920,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,36312,16,36312,16,0,0,0,0
InboundTrafficMetrics,0,0,0,57496,18,57496,18,0,0,0,0
OutboundTrafficMetrics,0,0,0,36312,16,36312,16,0,0,0,0
InboundTrafficMetrics,0,0,0,56912,18,56912,18,0,0,0,0
OutboundTrafficMetrics,0,0,0,26936,12,26936,12,0,0,0,0
InboundTrafficMetrics,0,0,0,49832,12,49832,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,26936,12,26936,12,0,0,0,0
InboundTrafficMetrics,0,0,0,49544,12,49544,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,1824,3,1824,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2792,3,2792,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1824,3,1824,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2216,3,2216,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,7856,4,7856,4,0,0,0,0
InboundTrafficMetrics,0,0,0,10072,4,10072,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7856,4,7856,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9784,4,9784,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,1776,2,1776,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2496,2,2496,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1776,2,1776,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2208,2,2208,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,7248,6,7248,6,0,0,0,0
InboundTrafficMetrics,0,0,0,4432,3,4432,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,7248,6,7248,6,0,0,0,0
InboundTrafficMetrics,0,0,0,3856,3,3856,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,67376,19,67376,19,0,0,0,0
InboundTrafficMetrics,0,0,0,31624,22,31624,22,0,0,0,0
OutboundTrafficMetrics,0,0,0,67376,19,67376,19,0,0,0,0
InboundTrafficMetrics,0,0,0,31048,22,31048,22,0,0,0,0
OutboundTrafficMetrics,0,0,0,10696,6,10696,6,0,0,0,0
InboundTrafficMetrics,0,0,0,11232,5,11232,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,10696,6,10696,6,0,0,0,0
InboundTrafficMetrics,0,0,0,10824,5,10824,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,1856,3,1856,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2960,3,2960,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1856,3,1856,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2384,3,2384,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,23640,10,23640,10,0,0,0,0
InboundTrafficMetrics,0,0,0,54576,11,54576,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,23640,10,23640,10,0,0,0,0
InboundTrafficMetrics,0,0,0,54288,11,54288,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,3920,3,3920,3,0,0,0,0
InboundTrafficMetrics,0,0,0,9192,3,9192,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,3920,3,3920,3,0,0,0,0
InboundTrafficMetrics,0,0,0,8904,3,8904,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,7720,5,7720,5,0,0,0,0
InboundTrafficMetrics,0,0,0,15328,5,15328,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,7720,5,7720,5,0,0,0,0
InboundTrafficMetrics,0,0,0,14752,4,14752,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5224,6,5224,6,0,0,0,0
InboundTrafficMetrics,0,0,0,8344,5,8344,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5224,6,5224,6,0,0,0,0
InboundTrafficMetrics,0,0,0,8056,5,8056,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,18584,11,18584,11,0,0,0,0
InboundTrafficMetrics,0,0,0,47760,13,47760,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,18584,11,18584,11,0,0,0,0
InboundTrafficMetrics,0,0,0,47184,12,47184,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,5480,3,5480,3,0,0,0,0
InboundTrafficMetrics,0,0,0,5408,3,5408,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,5480,3,5480,3,0,0,0,0
InboundTrafficMetrics,0,0,0,5120,3,5120,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,5032,4,5032,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9592,4,9592,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5032,4,5032,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9008,4,9008,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7624,4,7624,4,0,0,0,0
InboundTrafficMetrics,0,0,0,8472,4,8472,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7624,4,7624,4,0,0,0,0
InboundTrafficMetrics,0,0,0,8176,4,8176,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,6360,5,6360,5,0,0,0,0
InboundTrafficMetrics,0,0,0,20128,6,20128,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,6360,5,6360,5,0,0,0,0
InboundTrafficMetrics,0,0,0,19832,6,19832,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,13640,11,13640,11,0,0,0,0
InboundTrafficMetrics,0,0,0,40872,13,40872,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,13640,11,13640,11,0,0,0,0
InboundTrafficMetrics,0,0,0,40288,13,40288,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,11272,6,11272,6,0,0,0,0
InboundTrafficMetrics,0,0,0,11480,6,11480,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,11272,6,11272,6,0,0,0,0
InboundTrafficMetrics,0,0,0,11072,5,11072,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,4640,4,4640,4,0,0,0,0
InboundTrafficMetrics,0,0,0,6736,4,6736,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4640,4,4640,4,0,0,0,0
InboundTrafficMetrics,0,0,0,6152,4,6152,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,16712,9,16712,9,0,0,0,0
InboundTrafficMetrics,0,0,0,28720,8,28720,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,16712,9,16712,9,0,0,0,0
InboundTrafficMetrics,0,0,0,28432,8,28432,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,5640,3,5640,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4840,3,4840,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,5640,3,5640,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4256,3,4256,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,6328,5,6328,5,0,0,0,0
InboundTrafficMetrics,0,0,0,2656,2,2656,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,6328,5,6328,5,0,0,0,0
InboundTrafficMetrics,0,0,0,2368,2,2368,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,8080,6,8080,6,0,0,0,0
InboundTrafficMetrics,0,0,0,14208,6,14208,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,8080,6,8080,6,0,0,0,0
InboundTrafficMetrics,0,0,0,13920,6,13920,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,27104,9,27104,9,0,0,0,0
InboundTrafficMetrics,0,0,0,20560,9,20560,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,27104,9,27104,9,0,0,0,0
InboundTrafficMetrics,0,0,0,19984,9,19984,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,4200,5,4200,5,0,0,0,0
InboundTrafficMetrics,0,0,0,8192,5,8192,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,4200,5,4200,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7904,5,7904,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,13192,6,13192,6,0,0,0,0
InboundTrafficMetrics,0,0,0,14880,5,14880,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,13192,6,13192,6,0,0,0,0
InboundTrafficMetrics,0,0,0,14304,5,14304,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,1416,2,1416,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2080,2,2080,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1416,2,1416,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1792,1,1792,1,0,0,0,0
OutboundTrafficMetrics,0,0,0,17280,10,17280,10,0,0,0,0
InboundTrafficMetrics,0,0,0,37600,13,37600,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,17280,10,17280,10,0,0,0,0
InboundTrafficMetrics,0,0,0,37312,13,37312,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,11528,8,11528,8,0,0,0,0
InboundTrafficMetrics,0,0,0,18072,9,18072,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,11528,8,11528,8,0,0,0,0
InboundTrafficMetrics,0,0,0,17496,9,17496,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,48240,17,48240,17,0,0,0,0
InboundTrafficMetrics,0,0,0,51936,19,51936,19,0,0,0,0
OutboundTrafficMetrics,0,0,0,48240,17,48240,17,0,0,0,0
InboundTrafficMetrics,0,0,0,51648,19,51648,19,0,0,0,0
OutboundTrafficMetrics,0,0,0,55320,10,55320,10,0,0,0,0
InboundTrafficMetrics,0,0,0,10480,13,10480,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,55320,10,55320,10,0,0,0,0
InboundTrafficMetrics,0,0,0,9784,13,9784,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,8848,5,8848,5,0,0,0,0
InboundTrafficMetrics,0,0,0,11224,4,11224,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,8848,5,8848,5,0,0,0,0
InboundTrafficMetrics,0,0,0,10936,4,10936,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,9792,7,9792,7,0,0,0,0
InboundTrafficMetrics,0,0,0,22216,8,22216,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,9792,7,9792,7,0,0,0,0
InboundTrafficMetrics,0,0,0,21632,8,21632,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,4560,5,4560,5,0,0,0,0
InboundTrafficMetrics,0,0,0,47280,9,47280,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,4560,5,4560,5,0,0,0,0
InboundTrafficMetrics,0,0,0,46992,8,46992,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,9760,6,9760,6,0,0,0,0
InboundTrafficMetrics,0,0,0,10040,6,10040,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,9760,6,9760,6,0,0,0,0
InboundTrafficMetrics,0,0,0,9744,6,9744,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,4408,3,4408,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3512,3,3512,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,4408,3,4408,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2936,3,2936,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1936,3,1936,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2648,3,2648,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1936,3,1936,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2288,3,2288,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,21784,10,21784,10,0,0,0,0
InboundTrafficMetrics,0,0,0,43064,10,43064,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,21784,10,21784,10,0,0,0,0
InboundTrafficMetrics,0,0,0,42488,10,42488,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,1696,2,1696,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2376,2,2376,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1696,2,1696,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2088,2,2088,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,7872,7,7872,7,0,0,0,0
InboundTrafficMetrics,0,0,0,5656,4,5656,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7872,7,7872,7,0,0,0,0
InboundTrafficMetrics,0,0,0,5072,4,5072,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,60712,15,60712,15,0,0,0,0
InboundTrafficMetrics,0,0,0,22656,18,22656,18,0,0,0,0
OutboundTrafficMetrics,0,0,0,60712,15,60712,15,0,0,0,0
InboundTrafficMetrics,0,0,0,22360,18,22360,18,0,0,0,0
OutboundTrafficMetrics,0,0,0,9032,6,9032,6,0,0,0,0
InboundTrafficMetrics,0,0,0,19096,6,19096,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,9032,6,9032,6,0,0,0,0
InboundTrafficMetrics,0,0,0,18808,6,18808,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,15168,9,15168,9,0,0,0,0
InboundTrafficMetrics,0,0,0,22320,10,22320,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,15168,9,15168,9,0,0,0,0
InboundTrafficMetrics,0,0,0,21624,9,21624,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,11120,7,11120,7,0,0,0,0
InboundTrafficMetrics,0,0,0,21776,6,21776,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,11120,7,11120,7,0,0,0,0
InboundTrafficMetrics,0,0,0,21480,6,21480,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,2064,2,2064,2,0,0,0,0
InboundTrafficMetrics,0,0,0,3176,2,3176,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2064,2,2064,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2600,2,2600,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1136,1,1136,1,0,0,0,0
InboundTrafficMetrics,0,0,0,1800,1,1800,1,0,0,0,0
OutboundTrafficMetrics,0,0,0,1136,1,1136,1,0,0,0,0
InboundTrafficMetrics,0,0,0,1504,1,1504,1,0,0,0,0
OutboundTrafficMetrics,0,0,0,9408,8,9408,8,0,0,0,0
InboundTrafficMetrics,0,0,0,16056,8,16056,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,9408,8,9408,8,0,0,0,0
InboundTrafficMetrics,0,0,0,15768,7,15768,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,27824,11,27824,11,0,0,0,0
InboundTrafficMetrics,0,0,0,38416,10,38416,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,27824,11,27824,11,0,0,0,0
InboundTrafficMetrics,0,0,0,37840,10,37840,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,11008,5,11008,5,0,0,0,0
InboundTrafficMetrics,0,0,0,8472,5,8472,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,11008,5,11008,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7888,5,7888,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,14392,6,14392,6,0,0,0,0
InboundTrafficMetrics,0,0,0,25896,6,25896,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,14392,6,14392,6,0,0,0,0
InboundTrafficMetrics,0,0,0,25608,6,25608,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,5000,2,5000,2,0,0,0,0
InboundTrafficMetrics,0,0,0,4208,2,4208,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,5000,2,5000,2,0,0,0,0
InboundTrafficMetrics,0,0,0,3632,2,3632,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2216,3,2216,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2992,2,2992,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2216,3,2216,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2704,2,2704,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,9216,6,9216,6,0,0,0,0
InboundTrafficMetrics,0,0,0,10480,6,10480,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,9216,6,9216,6,0,0,0,0
InboundTrafficMetrics,0,0,0,10184,6,10184,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,5560,4,5560,4,0,0,0,0
InboundTrafficMetrics,0,0,0,7672,4,7672,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5560,4,5560,4,0,0,0,0
InboundTrafficMetrics,0,0,0,7088,4,7088,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2512,3,2512,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3256,3,3256,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2512,3,2512,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2968,3,2968,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,14328,6,14328,6,0,0,0,0
InboundTrafficMetrics,0,0,0,11504,5,11504,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,14328,6,14328,6,0,0,0,0
InboundTrafficMetrics,0,0,0,10800,5,10800,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,1696,2,1696,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2072,2,2072,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1696,2,1696,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1784,2,1784,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,10032,5,10032,5,0,0,0,0
InboundTrafficMetrics,0,0,0,4640,2,4640,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,10032,5,10032,5,0,0,0,0
InboundTrafficMetrics,0,0,0,4056,2,4056,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,70192,21,70192,21,0,0,0,0
InboundTrafficMetrics,0,0,0,47352,25,47352,25,0,0,0,0
OutboundTrafficMetrics,0,0,0,70192,21,70192,21,0,0,0,0
InboundTrafficMetrics,0,0,0,47056,25,47056,25,0,0,0,0
OutboundTrafficMetrics,0,0,0,25112,11,25112,11,0,0,0,0
InboundTrafficMetrics,0,0,0,34960,10,34960,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,25112,11,25112,11,0,0,0,0
InboundTrafficMetrics,0,0,0,34664,10,34664,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,2104,3,2104,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3160,3,3160,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2104,3,2104,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2576,3,2576,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,10624,5,10624,5,0,0,0,0
InboundTrafficMetrics,0,0,0,10896,5,10896,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,10624,5,10624,5,0,0,0,0
InboundTrafficMetrics,0,0,0,10608,5,10608,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,7072,4,7072,4,0,0,0,0
InboundTrafficMetrics,0,0,0,18784,5,18784,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,7072,4,7072,4,0,0,0,0
InboundTrafficMetrics,0,0,0,18208,5,18208,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,2424,3,2424,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3192,3,3192,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2424,3,2424,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2904,3,2904,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,46128,15,46128,15,0,0,0,0
InboundTrafficMetrics,0,0,0,69488,22,69488,22,0,0,0,0
OutboundTrafficMetrics,0,0,0,46128,15,46128,15,0,0,0,0
InboundTrafficMetrics,0,0,0,68904,22,68904,22,0,0,0,0
OutboundTrafficMetrics,0,0,0,38288,13,38288,13,0,0,0,0
InboundTrafficMetrics,0,0,0,28448,15,28448,15,0,0,0,0
OutboundTrafficMetrics,0,0,0,38288,13,38288,13,0,0,0,0
InboundTrafficMetrics,0,0,0,28160,15,28160,15,0,0,0,0
OutboundTrafficMetrics,0,0,0,2288,3,2288,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3704,4,3704,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2288,3,2288,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3408,4,3408,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,15024,6,15024,6,0,0,0,0
InboundTrafficMetrics,0,0,0,29608,6,29608,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,15024,6,15024,6,0,0,0,0
InboundTrafficMetrics,0,0,0,29024,6,29024,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,5056,4,5056,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9800,4,9800,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5056,4,5056,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9392,4,9392,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,1624,2,1624,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2488,2,2488,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1624,2,1624,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1904,2,1904,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,5216,6,5216,6,0,0,0,0
InboundTrafficMetrics,0,0,0,8432,5,8432,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5216,6,5216,6,0,0,0,0
InboundTrafficMetrics,0,0,0,8144,5,8144,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,11304,8,11304,8,0,0,0,0
InboundTrafficMetrics,0,0,0,35040,9,35040,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,11304,8,11304,8,0,0,0,0
InboundTrafficMetrics,0,0,0,34456,9,34456,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,5840,3,5840,3,0,0,0,0
InboundTrafficMetrics,0,0,0,5568,3,5568,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,5840,3,5840,3,0,0,0,0
InboundTrafficMetrics,0,0,0,5280,3,5280,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2416,2,2416,2,0,0,0,0
InboundTrafficMetrics,0,0,0,4688,2,4688,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2416,2,2416,2,0,0,0,0
InboundTrafficMetrics,0,0,0,4112,2,4112,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,7064,6,7064,6,0,0,0,0
InboundTrafficMetrics,0,0,0,22632,8,22632,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,7064,6,7064,6,0,0,0,0
InboundTrafficMetrics,0,0,0,22344,7,22344,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,7832,6,7832,6,0,0,0,0
InboundTrafficMetrics,0,0,0,5336,4,5336,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7832,6,7832,6,0,0,0,0
InboundTrafficMetrics,0,0,0,4688,4,4688,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5968,5,5968,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7456,4,7456,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5968,5,5968,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7160,4,7160,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,18800,9,18800,9,0,0,0,0
InboundTrafficMetrics,0,0,0,12896,7,12896,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,18800,9,18800,9,0,0,0,0
InboundTrafficMetrics,0,0,0,12608,7,12608,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,1816,2,1816,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2824,3,2824,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1816,2,1816,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2240,2,2240,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,15128,8,15128,8,0,0,0,0
InboundTrafficMetrics,0,0,0,25656,8,25656,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,15128,8,15128,8,0,0,0,0
InboundTrafficMetrics,0,0,0,25368,8,25368,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,34720,15,34720,15,0,0,0,0
